		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 5.679688	M = 2916	N = 8	m = 9	n = 23328
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111111    2    3    5    5    6    5    5    1  8.094642 0.424280 SUCCESS  29
001000011   10    5    7    2    2    3    3    6 11.335301 0.183415 SUCCESS  30
001000101    6    9    3    4    4   10    7    6  8.074778 0.426200 SUCCESS  31
001000111    6   13    4    8    6    8    7    6 12.572540 0.127428 SUCCESS  32
001001011    4    8    7    5    8    3    7    6  4.507783 0.808654 SUCCESS  33
001001101    6    4   10    5    3    7    3    6  6.948209 0.542231 SUCCESS  34
001001111    6    5    3    5    6    2    6    5  4.070776 0.850682 SUCCESS  35
001010011    4   10    4    9    4    5    6    5  7.115634 0.524210 SUCCESS  36
001010101    4    5    7    5    8    7    8    7  3.585529 0.892451 SUCCESS  37
001010111    4    4    5    9   12    4    9    5 12.964143 0.113089 SUCCESS  38
001011011    5    7    5    5    9    4    5    6  3.185412 0.922189 SUCCESS  39
001011101    5    3    6    3    4    8    6    6  4.238201 0.835018 SUCCESS  40
001011111    6    7    6    6    6    6    9    3  3.716063 0.881790 SUCCESS  41
001100101    5    8    6    4    4    6    4    6  2.654762 0.954123 SUCCESS  42
001100111    5    2    7    7    8    6    3    5  5.560571 0.696320 SUCCESS  43
001101011    3    5    8    8    4    4    6    3  5.691106 0.681787 SUCCESS  44
001101101    7    3    1    7    2    4    1    7 13.179809 0.105811 SUCCESS  45
001101111    5    3    6    9    4    6    6    7  4.275091 0.831490 SUCCESS  46
001110101    4    5    2    2    1    7    6    4 10.339266 0.242017 SUCCESS  47
001110111    8    9    6    5    5    7    5    5  3.650796 0.887177 SUCCESS  48
001111011    6    7    4    5    7    3    6    3  3.874975 0.868224 SUCCESS  49
001111101   10    4    2    5    5    6    4    4  7.572504 0.476302 SUCCESS  50
001111111    4    1    3    5    7    1    5    2 12.714425 0.122060 SUCCESS  51
010000011   15    6    6    3    8    6    8    4 19.604373 0.011941 SUCCESS  52
010000111    5    7    4    0    6    4    5    6  7.405080 0.493623 SUCCESS  53
010001011    6    7    8    5    3    8    4   12 11.445971 0.177687 SUCCESS  54
010001111    7   12    6    6    9    5    3    6 11.017478 0.200711 SUCCESS  55
010010011    5    7    5    6    4    5    4    3  2.915830 0.939528 SUCCESS  56
010010111    4    7    4    2    7    4    7    3  6.250134 0.619236 SUCCESS  57
010011011    8    6    7    4    4    6    6    9  4.377248 0.821585 SUCCESS  58
010011111    5    8    2    6    4    2    5    2  9.053786 0.337779 SUCCESS  59
010100011    4    9    8    5    4    3    2    6  7.870463 0.446225 SUCCESS  60
010100111    5    7    7    9    2    8    3    4  7.972621 0.436149 SUCCESS  61
010101011    6    3    6    4    5    5    6    4  2.552604 0.959233 SUCCESS  62
010101111    5    2    6    6    7    4    7    6  3.744440 0.879414 SUCCESS  63
010110011    0    3    5    4   10    2    3    2 17.371099 0.026469 SUCCESS  64
010110111    3    9    8    7    2    6    6    4  7.609394 0.472524 SUCCESS  65
010111011    6    5    8    3    9    5    7    4  5.299503 0.725138 SUCCESS  66
010111111    3    8    3    7   10    7    4    5  8.205312 0.413676 SUCCESS  67
011000111    7    6    7    3    7    4    6    5  2.887453 0.941221 SUCCESS  68
011001111    4    2    3    7   12    6    3    3 14.473802 0.070222 SUCCESS  69
011010111    2    4    8   10    2    3    5    7 11.502725 0.174808 SUCCESS  70
011011111    7    5    7    9    7   11    5    9 10.262648 0.247073 SUCCESS  71
011101111    9    4    7    6    7    4    6    2  6.156489 0.629708 SUCCESS  72
011111111    5    5    0    5   11    4    7    6 12.098643 0.146857 SUCCESS  73
100000000    3    6    5    7    8    4    3    5  4.601427 0.799202 SUCCESS  74
100010000   14    3    6   11    6    6    5    5 19.241147 0.013622 SUCCESS  75
100100000    5   14    4    2    6    8   14    7 29.513638 0.000258 FAILURE  76
100101000    7    4    3    7    7    6    5   10  6.258647 0.618284 SUCCESS  77
100110000    5    8    6    5   11    4    7    6  7.152524 0.520270 SUCCESS  78
100111000    5    8    6    6    2    5    3    2  7.405080 0.493623 SUCCESS  79
101000000    9    5    5    3    9    6    4    8  6.985099 0.538241 SUCCESS  80
101000100    5    5    6    8    5    5    2    4  4.303468 0.828758 SUCCESS  81
101001000    7    5    5    3    3    6   10    4  7.013476 0.535179 SUCCESS  82
101001100    8   10    5    8    6    8    8    4  7.915866 0.441731 SUCCESS  83
101010000    6    6    4    2    5    5    5    8  4.238201 0.835018 SUCCESS  84
101010100    5   14    8    2    8    7    4    8 18.877920 0.015526 SUCCESS  85
101011000    5    2    8    3    4    5    9    6  7.441970 0.489782 SUCCESS  86
101011100    4    2    2    6   11    4    4    2 14.073686 0.079865 SUCCESS  87
101100000    5    4    6    3    8    7    4    5  3.809708 0.873871 SUCCESS  88
101100100    7    5    4    6    8    2    6    4  4.899386 0.768274 SUCCESS  89
101101000    2    4    5    4    5    6    2    1 10.106575 0.257625 SUCCESS  90
101101100    7    4    4    6    5    7    8    6  2.756919 0.948674 SUCCESS  91
101110000    6    6    0    2    8    7    6    7  9.984553 0.266112 SUCCESS  92
101110100    7    4    7    8    3   10   10    9 12.209314 0.142106 SUCCESS  93
101111000   10    2    3    9    4    2    6    5 12.229178 0.141268 SUCCESS  94
101111100    6    8    7    7    5    9   13   10 16.837611 0.031845 SUCCESS  95
110000000    2    5    4    4    6    3    6    8  5.886907 0.659898 SUCCESS  96
110000010    8    7    7    6    9    6    7    7  4.283604 0.830672 SUCCESS  97
110000100    8    9    3    5    3    5    6    6  5.793263 0.670377 SUCCESS  98
110001000   10    8    4    6    5    8    7    7  6.593496 0.581057 SUCCESS  99
110001010    6    9    6   11    5    5    7    7  7.981134 0.435315 SUCCESS 100
110010000    6   12    4    3    8    3    9    6 13.392637 0.099035 SUCCESS 101
110010010    3    8    5    6    2    5    9    7  7.246168 0.510321 SUCCESS 102
110010100    4    3    3    2    5    7    8   10 10.347780 0.241460 SUCCESS 103
110011000    6    4    8    4    9    4    5   11  9.760375 0.282249 SUCCESS 104
110011010   11    6    8    7    5    3    6    6  7.878976 0.445381 SUCCESS 105
