		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.375000	M = 200	N = 8	m = 9	n = 1600
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111000110    0    0    2    1    1    1    0    0 11.584646 0.170720 SUCCESS 121
111001000    1    1    0    1    1    0    0    0  5.626828 0.688952 SUCCESS 122
111001010    1    0    1    2    1    1    0    0 12.246626 0.140535 SUCCESS 123
111001100    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS 124
111010000    0    2    0    0    0    0    0    0  9.598707 0.294328 SUCCESS 125
111010010    0    0    0    0    0    0    0    1  3.640889 0.887985 SUCCESS 126
111010100    0    0    1    0    1    0    0    2 10.922667 0.206120 SUCCESS 127
111010110    1    0    1    0    0    0    0    0  4.302869 0.828816 SUCCESS 128
111011000    0    0    0    1    1    0    0    1  4.964848 0.761326 SUCCESS 129
111011010    0    1    0    0    0    0    1    1  4.964848 0.761326 SUCCESS 130
111011100    0    0    0    1    1    0    0    0  4.302869 0.828816 SUCCESS 131
111100000    0    0    0    0    0    0    0    2  9.598707 0.294328 SUCCESS 132
111100010    0    0    1    0    1    2    1    0 11.584646 0.170720 SUCCESS 133
111100100    0    1    0    1    1    0    0    0  4.964848 0.761326 SUCCESS 134
111100110    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS 135
111101000    0    2    1    0    0    0    1    0 10.922667 0.206120 SUCCESS 136
111101010    2    0    0    0    1    0    0    1 10.922667 0.206120 SUCCESS 137
111101100    0    0    0    0    0    1    0    1  4.302869 0.828816 SUCCESS 138
111101110    0    0    0    0    1    0    0    0  3.640889 0.887985 SUCCESS 139
111110000    0    0    1    0    0    0    0    3 21.514343 0.005900 FAILURE 140
111110010    0    1    1    0    1    0    0    0  4.964848 0.761326 SUCCESS 141
111110100    0    2    0    0    0    0    1    0 10.260687 0.247204 SUCCESS 142
111110110    0    0    0    0    0    0    0    2  9.598707 0.294328 SUCCESS 143
111111000    0    0    2    1    0    0    0    2 16.880485 0.031378 SUCCESS 144
111111010    1    1    0    0    1    0    1    1  6.288808 0.614916 SUCCESS 145
111111100    0    1    0    1    0    1    0    0  4.964848 0.761326 SUCCESS 146
111111110    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.375000	M = 200	N = 8	m = 9	n = 1600
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    1    0    0    1    0    0    0  4.302869 0.828816 SUCCESS   0
000000011    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS   1
000000101    0    1    0    1    0    0    0    0  4.302869 0.828816 SUCCESS   2
000000111    0    0    0    1    1    0    0    0  4.302869 0.828816 SUCCESS   3
000001001    1    0    1    1    0    1    0    0  5.626828 0.688952 SUCCESS   4
000001011    0    0    0    0    1    0    0    0  3.640889 0.887985 SUCCESS   5
000001101    0    2    0    0    1    0    1    0 10.922667 0.206120 SUCCESS   6
000001111    0    0    1    0    0    1    0    0  4.302869 0.828816 SUCCESS   7
000010001    0    0    0    0    1    0    1    1  4.964848 0.761326 SUCCESS   8
000010011    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS   9
000010101    0    0    1    0    0    0    0    1  4.302869 0.828816 SUCCESS  10
000010111    0    0    1    0    1    0    0    1  4.964848 0.761326 SUCCESS  11
000011001    0    0    0    0    0    1    1    1  4.964848 0.761326 SUCCESS  12
000011011    0    1    0    0    1    0    1    2 11.584646 0.170720 SUCCESS  13
000011101    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS  14
000011111    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS  15
000100011    0    0    0    0    1    0    1    0  4.302869 0.828816 SUCCESS  16
000100101    0    0    0    1    2    0    0    0 10.260687 0.247204 SUCCESS  17
000100111    1    0    0    1    0    0    0    1  4.964848 0.761326 SUCCESS  18
000101001    0    1    0    0    0    0    0    1  4.302869 0.828816 SUCCESS  19
000101011    0    0    1    0    0    1    1    1  5.626828 0.688952 SUCCESS  20
000101101    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS  21
000101111    0    0    1    0    1    0    0    2 10.922667 0.206120 SUCCESS  22
000110011    0    0    0    1    1    0    0    1  4.964848 0.761326 SUCCESS  23
000110101    0    2    2    0    0    1    0    0 16.880485 0.031378 SUCCESS  24
000110111    1    0    0    0    0    0    1    2 10.922667 0.206120 SUCCESS  25
