		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 10.109375	M = 5184	N = 8	m = 9	n = 41472
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001010011    9   13    5    4   17   10    8    8 13.220002 0.104501 SUCCESS  36
001010101    7    4    9    8    6   15    8   10 10.005238 0.264658 SUCCESS  37
001010111   13    8    9   11   10   12    8   15  4.779249 0.780889 SUCCESS  38
001011011    8   10    7   11   12    9    5    9  4.807981 0.777888 SUCCESS  39
001011101    9    8    7   18   14   10   12   11  9.922235 0.270527 SUCCESS  40
001011111   14   14   11   12   13   11   10   10  4.475970 0.811832 SUCCESS  41
001100101   12   11    9   10   10   13    9    8  2.008230 0.980758 SUCCESS  42
001100111   11    6   10   13   12    9    9   10  3.278813 0.915662 SUCCESS  43
001101011   10   12    9   21   12    8    8    9 14.008530 0.081543 SUCCESS  44
001101101    7   12   10    6    8    8   11   11  4.150343 0.843311 SUCCESS  45
001101111   10    8    9    9    8   15    8   11  4.140766 0.844205 SUCCESS  46
001110101   13   10    8    6   11    9    8    9  3.821524 0.872856 SUCCESS  47
001110111   10    8    9   10    8   12   10   11  1.484674 0.992959 SUCCESS  48
001111011    8   14    9    8   12   12    9   10  3.438434 0.903915 SUCCESS  49
001111101   13    5    8    8   15   13   11   10  7.808854 0.452361 SUCCESS  50
001111111    5    6   11    6    8   15    8   15 11.994114 0.151467 SUCCESS  51
010000011   11    8   12   13   16   12    9   12  6.155181 0.629854 SUCCESS  52
010000111    9    8   10    8   10   15    8    9  4.060955 0.851582 SUCCESS  53
010001011   11    8   12    9    7    9   13    8  3.448011 0.903187 SUCCESS  54
010001111   13    7   13   10   11    5   13   12  6.662776 0.573414 SUCCESS  55
010010011    8    8    5    6    8    8   10   11  6.292455 0.614509 SUCCESS  56
010010111    9   12   15    9    7    7   10    7  6.024292 0.644511 SUCCESS  57
010011011   10    6   10    6   12   10    9   11  4.025839 0.854785 SUCCESS  58
010011111    4    6   14    6   12   11   10   12  9.622147 0.292554 SUCCESS  59
010100011   11   17   15    9    9    7   12    7  9.966929 0.267355 SUCCESS  60
010100111   12   14    5    7   14   10   11    9  7.320414 0.502490 SUCCESS  61
010101011    9    6    8    8    7   10    7    9  4.862252 0.772192 SUCCESS  62
010101111   15    9    8    9    6   12    8   11  5.775284 0.672387 SUCCESS  63
010110011   12   12    8   10    6   14   12    9  4.948447 0.763072 SUCCESS  64
010110111   11    6   10    9   10    7    8   12  3.741713 0.879643 SUCCESS  65
010111011   12   11    9   16   16    7   19   10 16.725277 0.033100 SUCCESS  66
010111111   14   10    6   13   11    9   13   11  5.267689 0.728619 SUCCESS  67
011000111    8   13    7    7    8   10   10   10  3.741713 0.879643 SUCCESS  68
